timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
51499006233,-6,1,-67,9,49,25,27,8
51499015266,-8,-2,11,-12,-34,16,-22,-7
51499015266,-4,-3,-43,-43,-45,-72,-22,-7
51499037626,-3,-4,45,23,-9,-5,-1,-2
51499037626,-6,0,15,55,55,53,56,13
51499039148,27,0,5,10,28,7,-37,-3
51499039148,-32,-4,-45,-65,-115,-95,-30,-19
51499051632,-1,0,1,-3,14,14,1,-9
51499051632,12,1,23,8,20,-1,-12,11
51499060209,-9,0,6,38,45,32,18,-15
51499060209,15,-3,-13,21,73,45,11,37
51499066419,-5,2,7,-36,-83,-43,-4,13
51499066419,-11,-3,-46,-20,-1,28,73,17
51499075229,15,-1,21,-1,-23,-61,-97,-40
51499075229,-13,3,15,14,10,5,2,-26
51499090102,-10,-2,30,54,68,46,31,9
51499090102,19,-5,1,-52,-50,-36,-8,7
51499091655,-14,0,-3,40,42,53,55,28
51499091655,-15,-3,-33,-45,-88,-24,41,17
51499112647,13,-2,38,15,17,-15,-96,-39
51499112647,18,1,-15,20,23,-4,-19,-5
51499114228,4,0,28,17,-14,-8,-3,-1
51499114228,5,-3,-8,-11,40,13,-28,-11
51499135082,-13,3,9,-10,19,43,69,17
51499135082,3,3,-9,4,-57,-35,-39,-12
51499136648,-18,0,-9,-6,-17,-31,8,0
51499136648,0,2,12,7,9,13,10,2
51499150081,14,-2,16,9,22,25,7,6
51499150081,0,-1,69,47,42,-22,-5,-4
51499153605,15,-1,-44,-35,29,30,31,21
51499153605,-17,-2,-1,-16,-86,-53,-26,-19
51499172620,11,-2,-8,-18,-3,-9,12,10
51499172620,4,0,-12,-10,-7,-3,-12,-13
51499174233,-14,-1,-6,4,-17,-5,2,-3
51499174233,19,-3,21,17,66,48,18,21
51499186210,-17,-2,-20,-29,-22,-31,13,3
51499186210,-19,1,19,57,31,45,-38,-53
51499195197,13,0,18,-34,-63,-52,-4,10
51499195197,-5,0,-16,-6,-7,10,10,0
51499209469,6,0,-21,9,60,38,16,14
51499209469,-2,1,21,2,-69,-40,7,9
51499216376,-8,4,-14,-34,0,9,5,-8
51499216376,5,-3,21,24,28,6,3,7
51499232579,0,2,4,10,12,8,-7,-17
51499232579,-13,-2,-35,17,-7,-10,-13,-4
51499234213,-2,-3,-33,-53,-12,-14,6,6
51499234213,16,2,-18,-21,-26,-2,3,2
51499246250,-5,-6,29,55,104,88,43,14
51499246250,4,2,-56,-70,-73,-76,-71,-23
51499255223,-36,3,1,-9,-51,-50,-8,-4
51499255223,-1,2,-26,-12,0,-4,-7,-18
51499269619,29,-1,10,28,13,-10,-6,-1
51499269619,3,-4,42,19,69,58,40,30
51499276486,12,-3,-29,9,19,19,-13,-12
51499276486,0,-4,40,-15,-8,-12,-7,-4
51499292594,-10,2,-7,10,-23,-2,-17,-12
51499292594,-1,3,-21,-42,-45,-29,4,6
51499294242,-16,-2,40,37,62,36,24,13
51499294242,8,2,-3,3,-38,-41,-9,2
51499315091,-3,-2,-22,-71,-102,-70,-41,-12
51499315091,-1,0,4,7,31,34,20,4
51499316783,-3,0,-17,11,8,26,9,3
51499316783,1,1,-3,-2,29,15,-2,-9
51499337704,-10,-1,-9,-3,-22,-19,2,-17
51499337704,-4,1,-25,-14,6,-12,-1,6
51499339201,9,-1,28,35,23,20,-2,7
51499339201,-12,2,-6,2,7,8,5,0
51499353694,-15,3,-2,-5,-6,-16,-9,-7
51499353694,13,-1,-11,20,30,25,15,6
51499355434,-2,-5,49,-20,-39,-20,-2,-9
51499355434,-5,0,30,1,-4,2,-16,-8
51499375251,20,-4,15,24,-6,-11,6,8
51499375251,2,-7,58,33,49,31,14,12
51499376921,1,-8,-29,-54,-70,-35,-7,-1
51499376921,-15,-23,-34,42,39,14,8,2
51499388776,-3,-26,-38,-81,-68,-33,-31,1
51499388776,-23,-23,-13,-6,9,21,40,8
51499397711,8,-6,23,32,7,-9,-40,-12
51499397711,4,1,7,17,72,35,32,10
51499412609,1,6,-7,4,-48,-16,-9,3
51499412609,-9,26,-20,-14,4,38,44,16
51499414253,9,10,11,-7,17,15,23,7
51499414253,-21,18,-26,-44,-98,-87,-41,1
51499442559,-12,21,4,-31,37,15,-39,-50
51499442559,-12,21,13,31,-28,-21,-15,-7
51499444163,-3,7,6,56,55,45,58,20
51499444163,17,-8,9,34,76,85,23,13
51499449412,-5,7,-40,-39,-51,-51,10,9
51499449412,-15,6,24,-45,-35,-21,-29,-33
51499456161,1,4,17,17,20,-20,-13,8
51499456161,18,16,25,12,-14,-3,-7,2
51499472665,2,15,47,64,34,24,26,12
51499472665,-2,-8,-48,-20,15,-6,-10,3
51499474389,-3,-29,-1,-28,-26,-37,-17,-7
51499474389,-3,-6,-40,-18,-24,2,1,-6
51499495108,-4,20,93,32,1,-3,5,13
51499495108,18,-6,-50,-38,7,-11,-7,-10
51499496720,12,-2,16,30,-5,6,30,33
51499496720,12,-8,1,-17,-19,-42,4,11
51499509204,-18,4,-4,22,87,66,-11,-13
51499509204,-2,-10,22,31,-42,-29,-63,-9
51499517734,-16,-10,-42,-26,57,3,-7,-14
51499517734,-2,-5,-14,-4,-43,-7,4,-3
51499540086,2,-15,58,-17,-44,-12,18,16
51499540086,-5,-3,-44,-51,-82,-62,0,-4
51499541704,11,17,33,33,17,24,6,6
51499541704,-3,-14,-12,1,30,28,-21,-12
51499555005,-16,-1,-17,7,6,-10,9,-6
51499555005,7,7,9,18,46,32,13,-5
51499556644,3,-5,7,-14,-13,3,-6,-8
51499556644,-18,5,7,10,-3,3,-30,-19
51499569641,36,-19,-30,-4,-12,-14,-10,-2
51499569641,1,-14,5,5,68,75,33,8
51499576414,-20,-29,-65,-28,-28,-25,39,2
51499576414,5,3,18,-29,-101,-82,-78,-23
51499592642,0,-11,-43,-6,-12,-17,-34,-3
51499592642,-5,-1,12,7,14,16,46,14
51499594224,-6,-3,6,-3,-14,0,-72,-48
51499594224,20,-14,11,19,43,3,15,45
51499615071,9,1,-1,59,99,58,61,26
51499615071,-3,-9,-50,-78,-78,-59,-46,-12
51499616725,-19,10,14,-46,-93,-57,-13,-6
51499616725,-18,11,19,8,31,18,30,-4
51499629597,11,-24,-79,-12,13,-9,-25,-14
51499629597,14,1,60,64,76,46,14,9
51499643754,14,-6,11,38,35,28,10,1
51499643754,-4,10,-45,-45,-23,-16,-10,-12
51499652602,-1,-8,-22,-15,12,9,23,7
51499652602,2,-15,-12,-3,2,-9,-18,-15
51499655198,4,-2,-7,34,-4,11,-14,-5
51499655198,-2,-6,-38,-26,22,31,21,0
51499675277,-7,-13,32,-3,-25,-57,17,12
51499675277,-18,2,-15,4,25,3,3,-6
51499676677,21,1,30,28,92,93,-3,19
51499676677,2,-10,-41,-83,-102,-102,-50,-28
51499688787,-33,14,-23,-16,37,27,0,-11
51499688787,16,3,32,29,30,16,-1,5
51499697696,4,0,5,30,58,6,47,23
51499697696,-11,0,20,43,85,71,18,0
51499720309,-15,7,-25,-37,-78,5,36,-1
51499720309,-4,1,42,13,-22,-77,-93,-38
51499721776,10,3,-1,-9,1,7,14,7
51499721776,18,0,8,49,21,21,24,14
51499742618,-3,5,-7,-47,-75,-34,-24,-11
51499742618,-32,5,12,-3,16,40,43,24
51499744178,-19,-3,-39,-33,-44,-41,-20,-5
51499744178,10,-1,-12,19,-2,-2,0,-11
51499748794,6,-3,66,92,127,93,59,25
51499748794,1,5,-36,-49,-52,28,18,-1
51499759360,-31,-5,-23,-68,-128,-128,-100,-20
51499759360,-29,-1,-40,-46,-39,-48,5,-10
51499772617,32,-3,25,15,39,20,-17,-3
51499772617,3,-5,-14,44,103,44,38,23
51499774201,15,1,-5,36,96,127,50,9
51499774201,-23,-3,5,10,-9,-23,38,12
51499795141,-10,5,-6,-54,-107,-104,-112,-62
51499795141,1,5,-16,-7,-27,-41,5,19
51499796706,14,-2,10,1,4,20,36,-3
51499796706,0,5,54,57,105,70,-28,0
51499817710,3,0,-35,-5,30,52,0,7
51499817710,14,-6,47,13,-74,-67,-17,-10
51499819344,-40,9,-22,-22,-41,-31,4,-17
51499819344,19,-8,-28,-70,-28,3,16,10
51499832590,15,6,26,13,-15,-17,-3,6
51499832590,5,-5,-37,-14,2,25,-5,-10
51499834203,-5,2,28,29,67,37,12,8
51499834203,-3,3,1,28,-32,-16,-3,-5
51499855126,-12,6,-30,-26,-52,-47,-17,-2
51499855126,-13,0,44,29,28,9,2,4
51499857677,21,-8,3,-47,-29,-30,-14,-17
51499857677,13,0,-19,38,59,59,19,27
51499868924,9,-14,56,17,-9,-53,-20,8
51499868924,-25,-2,-12,-22,-38,-34,-1,-21
51499877755,12,-7,4,16,-12,-4,3,39
51499877755,-7,-2,-3,-27,-26,-15,-30,-24
51499892606,2,7,-6,13,33,36,19,6
51499892606,7,5,9,7,31,11,-6,-1
51499894216,3,3,20,33,46,25,25,14
51499894216,-12,4,-13,-37,-64,-40,-16,-17
51499914856,-17,4,-12,-15,-37,-28,-16,-5
51499914856,4,0,-1,1,-2,-1,-9,-6
51499921459,6,-2,-8,23,29,20,12,0
51499921459,3,-6,32,11,79,52,40,23
51499929018,5,1,-2,40,7,-16,-37,-15
51499929018,-8,-1,-47,-90,-110,-80,-31,-18
51499943782,7,2,-1,-3,6,-2,3,-2
51499943782,-3,-6,52,20,15,-6,0,-1
51499952584,-6,-11,-29,21,21,23,21,9
51499952584,17,-9,-37,14,59,40,10,8
51499954205,0,8,13,-10,-27,-12,-26,-9
51499954205,-7,3,16,1,-7,-6,11,-11
51499975316,0,-4,-15,-8,-1,5,-1,-6
51499975316,8,7,4,12,-1,4,-5,-1
51499976980,-8,18,-51,-36,-33,-22,-19,-17
51499976980,8,20,-2,11,23,40,31,20
51499997603,2,7,-2,-4,7,-1,22,14
51499997603,-6,1,1,-22,-2,-10,-19,2
51499999190,-11,-16,12,18,-33,-31,-9,-18
51499999190,-11,-10,-30,-41,-46,-24,-21,-15
51500012589,-6,5,18,8,8,9,10,1
51500012589,3,-7,-17,21,42,40,24,13
51500014183,19,15,31,12,52,41,25,23
51500014183,-10,-13,2,-23,-94,-83,-41,-14
51500035266,-9,0,0,-15,-2,-3,-4,-10
51500035266,-11,-48,-27,-1,7,11,23,6
51500036792,1,0,32,32,39,21,-6,-3
51500036792,11,3,25,22,60,74,27,4
51500048743,0,22,-22,-32,-45,-56,-15,-9
51500048743,-23,-7,2,-8,-20,-5,-7,-11
51500057744,4,31,-53,-21,-31,-20,-2,-6
51500057744,15,28,20,13,11,0,-8,-10
51500072602,-10,-10,2,0,14,32,15,9
51500072602,23,35,39,30,20,12,-2,1
51500074225,-17,-15,14,10,20,-1,1,5
51500074225,-4,1,-37,-61,-78,-34,-25,-15
51500095113,-5,-1,0,-2,17,30,8,-1
51500095113,14,46,14,25,11,-11,1,7
51500096656,-2,-19,-33,15,54,82,46,14
51500096656,0,-5,29,-13,-64,-82,-20,11
51500108753,15,29,11,10,-12,-19,-27,22
51500108753,-14,-14,11,-22,-31,-28,-50,-46
51500117744,-9,-6,-40,-33,-6,-16,-7,-18
51500117744,11,0,-1,15,40,40,18,7
51500132672,5,-10,-2,16,100,50,37,16
51500132672,-4,-30,-38,-2,-79,-13,0,6
51500134251,-6,-23,83,-12,-28,-33,-10,-2
51500134251,6,13,-31,26,11,15,-12,-5
51500155090,-7,3,12,-38,-31,-26,4,-12
51500155090,0,-11,5,21,50,30,5,6
51500156652,13,10,-2,-11,-37,-27,-14,3
51500156652,-5,-32,-10,24,52,52,25,9
51500168751,-4,-10,-4,16,-29,-33,-22,-12
51500168751,-10,-16,-8,-25,9,-14,-5,-7
51500177757,-16,-10,-18,-29,-82,-45,-13,-9
51500177757,-19,-48,24,20,34,2,-4,-2
51500200135,1,6,-49,2,44,39,29,2
51500200135,25,-10,12,0,4,33,-5,4
51500201735,14,56,7,12,16,-63,-20,-13
51500201735,-20,-40,17,-6,-39,0,1,-18
51500214885,6,9,-32,-33,-43,-27,-22,-5
51500214885,3,14,33,13,9,-5,18,29
51500221201,-8,-17,-17,0,16,26,-8,-8
51500221201,5,7,-4,6,13,0,-5,6
51500228932,-2,-11,32,17,-3,10,13,5
51500228932,-3,12,-11,30,65,33,26,4
51500237804,-7,2,-33,-40,-49,-23,-18,0
51500237804,-1,9,4,-23,-25,-20,-5,-7
51500251733,-5,-8,5,-4,-26,2,-2,-3
51500251733,3,-5,-34,-29,11,-4,3,-5
51500260268,0,-11,49,84,38,25,8,-1
51500260268,2,2,-30,-36,5,18,-2,3
51500275282,-3,-8,9,0,-13,-31,-4,-8
51500275282,-14,-25,-8,-18,-54,-18,-2,0
51500276755,13,54,-49,-21,-12,-10,0,-5
51500276755,8,25,-7,21,35,21,-16,-6
51500297708,2,-14,10,15,-10,-1,19,6
51500297708,1,20,14,-8,-4,-12,-11,3
51500299254,-2,-26,-12,-24,-15,-12,-27,-7
51500299254,5,2,16,25,20,2,13,5
51500312637,-10,-1,-20,6,25,23,4,-11
51500312637,0,0,13,-4,4,10,21,15
51500314237,2,-2,16,27,42,21,-8,-9
51500314237,-10,1,-14,-9,-76,-55,-16,-6
51500335222,5,10,-16,-17,-7,4,-12,-8
51500335222,-19,-25,-24,15,0,-14,27,4
51500336788,6,-7,26,23,33,6,0,10
51500336788,3,-20,-5,-71,-18,17,7,5
51500358336,18,56,-25,-9,-64,-48,-27,-16
51500358336,-3,-17,6,3,9,15,-3,-7
51500360020,-3,-9,6,10,26,24,23,3
51500360020,0,7,8,32,29,-12,-3,13
51500372064,-8,-31,18,0,34,42,18,14
51500372064,3,14,-5,8,-15,-7,-29,-8
51500378790,-11,9,-22,-37,-32,-24,6,-21
51500378790,9,11,20,14,0,-7,-17,20
51500395336,0,-56,-26,-25,2,8,29,13
51500395336,18,45,48,66,34,-1,-26,-4
51500396801,-4,-22,-15,-41,-30,-2,17,12
51500396801,-5,-10,14,2,-2,-3,-9,-12
51500417589,-28,-1,-21,-1,10,9,15,-7
51500417589,29,-5,-4,-9,-21,-25,-11,-4
51500419212,-22,-30,2,11,1,0,0,9
51500419212,-3,10,-23,3,2,1,1,-11
51500432069,22,47,28,-23,-9,14,-16,1
51500432069,-1,-13,15,13,-2,-13,0,-5
51500438836,-7,-2,-3,-22,-6,-7,-6,-3
51500438836,-5,-18,-18,52,99,39,11,-5
51500455157,-19,-25,-26,-57,-66,-42,-19,-8
51500455157,-1,4,16,-3,-27,4,0,1
51500456749,1,23,13,0,-5,-9,-3,-14
51500456749,1,9,14,24,32,7,14,31
51500477631,6,-3,23,47,74,27,0,-2
51500477631,-11,-34,-27,-30,-36,5,16,-1
51500479253,11,14,-36,-31,-33,-32,-37,-11
51500479253,-23,13,-14,-18,-31,-8,7,-5
51500500154,38,15,1,33,19,-5,-10,-5
51500500154,-1,5,-5,-25,10,10,1,0
51500501777,-8,-25,1,35,28,25,21,6
51500501777,-7,-22,7,-16,3,-9,5,-6
51500515123,-14,-5,-11,-46,-36,-5,-9,-1
51500515123,-9,0,-35,0,-8,-18,-5,-5
51500516745,14,17,25,37,11,12,1,5
51500516745,11,19,12,-11,-10,-8,-2,-2
51500537731,-10,-23,37,37,9,10,7,8
51500537731,-12,-15,-38,-19,0,-1,-11,-14
51500539285,-14,9,36,0,5,-1,0,2
51500539285,21,-17,-11,19,-1,10,0,0
51500551363,6,18,5,-1,-18,-13,-6,-4
51500551363,0,17,6,3,8,0,0,-4
51500560243,9,10,-43,-30,-21,-6,2,13
51500560243,5,8,15,-5,0,-9,-8,-8
51500576074,-9,-17,-38,-24,-6,2,1,-6
51500576074,-4,2,44,34,13,3,1,6
51500577747,-3,-34,19,-3,12,7,10,2
51500577747,-20,7,-18,-14,-18,-4,-6,-31
51500597721,-1,-56,5,15,2,-5,-3,15
51500597721,10,36,-51,-51,-19,-4,19,-2
51500599248,2,-24,46,24,29,30,-8,2
51500599248,0,14,-11,-8,-29,-40,-30,-9
51500611382,-17,-37,1,2,10,1,-13,5
51500611382,-9,-7,-10,-13,-25,-19,-2,-19
51500620253,16,17,-26,-6,-22,-16,-7,18
51500620253,-11,-31,0,7,3,10,20,15
51500635256,-3,1,-6,-1,59,29,21,-3
51500635256,12,18,4,-2,-6,18,-6,7
51500636760,-10,7,-18,-16,-33,-26,-11,-9
51500636760,0,-14,25,33,16,11,11,2
51500657620,-6,10,-10,9,5,1,-1,0
51500657620,-9,-12,9,-16,-4,-1,1,1
51500659247,-9,-45,16,12,7,5,5,1
51500659247,15,39,-53,-63,-27,-7,-4,-3
51500671309,-1,5,58,66,24,6,0,-8
51500671309,4,49,-12,9,20,5,-4,-4
51500680428,2,-15,-21,-19,-2,4,6,1
51500680428,-4,8,18,3,-5,-7,6,-26
51500695354,1,35,-7,-9,-20,-16,-37,1
51500695354,-4,-39,25,-4,9,4,21,11
51500696768,-15,-14,30,7,-4,-1,-6,2
51500696768,8,-4,-64,-6,10,11,-12,-13
51500717627,5,48,17,-17,-22,-22,-9,-20
51500717627,-13,-11,3,7,9,3,-4,3
51500719181,7,17,25,52,33,-3,12,0
51500719181,-18,-25,-25,-79,-78,-15,-4,9
51500731254,2,-23,-17,-23,-10,2,-1,-2
51500731254,-1,-14,21,50,32,9,12,6
51500740388,-3,3,-31,-19,-3,2,-12,-8
51500740388,-2,6,25,-13,-12,-15,-11,0
51500755200,-13,-46,16,8,-8,-6,2,2
51500755200,3,35,-29,-25,2,6,1,-7
51500756795,15,19,7,39,36,21,11,2
51500756795,13,-16,19,18,13,3,-6,6
51500777625,-3,-20,-7,-18,-20,-6,3,-2
51500777625,-26,-28,26,19,5,-4,-15,-10
51500779295,-6,27,-13,-22,-13,-7,-3,-8
51500779295,14,29,13,7,10,8,9,19
51500791498,4,7,23,1,-4,-4,7,-3
51500791498,-4,-43,-20,-9,17,32,24,9
51500800315,-5,18,-10,-15,-48,-56,-34,-15
51500800315,-68,-5,3,21,7,8,6,-17
51500815166,42,2,-33,2,0,-8,-21,-37
51500815166,10,34,-18,-29,-8,-4,-2,15
51500816691,-9,-56,23,-6,2,16,33,11
51500816691,-4,45,9,32,27,8,8,5
51500837833,13,23,-28,23,27,14,3,28
51500837833,11,-14,-14,-34,-23,-12,-11,-9
51500839447,13,17,15,3,-11,-9,-1,14
51500839447,6,-5,-11,-30,1,0,-1,-17
51500851279,-42,-11,-24,19,8,11,13,1
51500851279,-15,-10,57,14,9,-10,-16,-5
51500860266,5,25,-27,7,-8,-22,-32,-20
51500860266,2,-41,40,14,-1,8,7,3
51500875745,-1,61,10,-12,-5,-7,3,3
51500875745,30,30,-3,12,6,5,6,-6
51500879233,-16,-14,-33,-25,-7,5,3,10
51500879233,36,8,28,18,9,5,13,25
51500905155,-26,-14,27,16,8,3,-3,-16
51500905155,-31,-36,16,-1,-18,-8,-13,-5
51500906758,7,59,5,-6,-1,-1,-7,-14
51500906758,42,5,-61,-10,2,-2,-2,21
51500911215,4,-18,42,35,8,1,6,16
51500911215,-16,-25,-31,-11,8,-1,-2,-4
51500927819,29,33,14,10,7,19,9,-1
51500927819,-28,-38,-39,-20,-20,-23,-8,8
51500935157,4,42,42,-6,7,4,5,-3
51500935157,20,-20,6,2,-16,0,-2,3
51500936739,12,2,-12,-13,10,-3,0,-1
51500936739,-31,-40,-31,-39,-42,-26,-28,-28
51500957614,7,32,16,26,-12,4,9,15
51500957614,26,18,-57,-3,-8,-10,-1,18
51500959222,-15,-28,29,1,21,11,8,-1
51500959222,13,34,33,20,18,8,5,-10
51500980134,-11,-38,-9,-33,-14,-4,2,32
51500980134,11,-1,46,12,9,2,-4,-6
51500981845,1,3,-33,-6,-6,2,-4,-10
51500981845,10,-19,-7,12,10,-3,-1,4
51501002633,-12,-6,-29,-2,4,4,-1,-18
51501002633,-5,57,27,-26,-7,4,2,-1
51501004252,-19,-65,-67,7,-11,-3,0,5
51501004252,-4,20,10,0,15,15,3,-11
51501017650,24,-22,5,-15,-3,-20,-11,-1
51501017650,1,5,-12,17,-13,-18,-3,4
51501019261,-1,-6,2,-25,-5,-3,-9,-10
51501019261,-21,3,2,16,-15,-1,-4,1
51501031317,-7,-21,-20,40,40,15,6,-6
51501031317,14,49,-34,-20,-38,-22,-14,-12
51501040403,-8,9,-37,-15,-8,6,10,7
51501040403,5,2,28,4,7,3,3,-17
51501055161,22,0,-4,-32,-20,-8,-4,37
51501055161,-27,-18,-25,-4,7,4,8,-2
51501056821,-32,-24,56,29,11,1,-28,-30
51501056821,21,62,0,19,8,-4,-2,-8
51501077680,5,-46,-62,-30,-2,7,4,-7
51501077680,12,-2,71,41,26,31,31,23
51501079267,-8,-19,-11,-24,-27,-34,-23,-11
51501079267,17,-9,20,26,27,22,20,34
51501091376,14,78,-29,-35,-53,-32,-19,-15
51501091376,-12,-31,12,9,14,3,-22,-18
51501107805,-8,5,13,3,-6,3,21,7
51501107805,-12,-1,25,3,-6,-18,-20,-9
51501115104,-26,-72,29,10,52,32,62,36
51501115104,12,17,-25,18,37,13,-30,-37
51501116707,-1,-2,4,-71,-66,25,19,5
51501116707,23,23,-32,-17,-39,-43,-17,4
51501137844,-20,-8,82,7,-53,-36,-16,-15
51501137844,-7,-16,-9,3,14,2,2,-13
51501139328,-1,-22,-6,44,70,28,32,54
51501139328,12,0,106,58,81,70,42,12
51501151550,-3,4,-38,-67,-90,-52,-87,-76
51501151550,-19,-26,-27,-15,-25,-29,5,22
51501160300,7,28,11,12,-14,-23,-22,-14
51501160300,-33,-32,-78,-30,9,10,25,11
51501183339,1,16,79,49,48,30,48,35
51501183339,25,29,-22,13,50,89,12,16
51501185911,23,13,34,0,-45,-64,-45,-24
51501185911,-26,-46,-36,-4,-59,-61,-32,-19
51501205193,-21,-31,-94,-43,-7,7,1,-14
51501205193,-17,-36,42,-5,-21,-12,21,12
51501206812,-5,-21,2,41,98,107,45,18
51501206812,-5,8,-14,8,13,-16,-20,-23
51501220135,-1,20,17,-13,-59,-46,-35,-12
51501220135,-2,-16,15,-55,-48,-26,-1,5
51501221730,-20,-14,-54,-19,-12,3,3,-5
51501221730,29,35,33,12,7,-17,-12,18
51501234528,3,-11,-38,21,67,86,38,14
51501234528,3,-18,-14,0,-26,-73,-21,4
51501241422,-37,40,40,-22,-60,-63,-51,-67
51501241422,20,-19,-15,-13,2,33,41,30
51501257691,16,-6,-23,25,56,22,-9,18
51501257691,11,-3,-12,15,10,18,-16,-13
51501259301,11,4,19,14,27,5,26,28
51501259301,-11,-6,-34,-23,-36,-8,3,-8
51501280138,26,18,31,21,37,11,4,30
51501280138,-22,-20,31,20,-33,-15,-3,-11
51501282807,18,4,5,-9,15,-17,4,15
51501282807,-13,-11,-43,-41,-20,4,-12,-8
51501294696,-17,1,23,20,10,-6,-11,-26
51501294696,1,-7,-15,13,13,8,12,4
51501301322,7,-12,36,32,-1,7,6,8
51501301322,-11,42,37,-38,-6,4,-23,-25
51501317661,2,-49,-29,-12,-14,-6,9,4
51501317661,27,58,22,0,37,13,9,21
51501319249,34,9,-48,1,-32,-16,-4,5
51501319249,-49,-33,-32,-2,-3,-3,-8,-17
51501340204,-8,24,-57,-27,-9,-5,-1,-27
51501340204,-22,77,-14,18,15,2,-6,-1
51501341828,-18,-5,25,-2,5,6,6,8
51501341828,17,11,-7,13,0,-5,-1,1
51501354625,3,0,0,-11,20,15,2,-5
51501354625,1,-46,-35,-1,-57,-34,-9,-4
51501361305,-15,-16,-2,-18,15,8,-1,-14
51501361305,-4,-10,4,-9,-4,-8,5,8
51501377649,30,-4,18,54,27,21,7,9
51501377649,-2,-25,-29,-23,-3,-7,-1,-23
51501379228,0,3,10,-31,-24,-14,-11,-4
51501379228,-50,-11,-12,24,15,10,-9,-56
51501407682,42,-19,22,-10,-25,-15,8,29
51501407682,-4,5,49,-22,3,4,0,-3
51501409304,10,-2,15,16,-3,1,2,11
51501409304,-15,-11,-7,23,17,5,-4,-13
51501414541,-41,15,-36,-8,-12,-15,-6,-21
51501414541,-5,4,-21,-14,-7,-3,4,6
51501421344,-19,-10,-23,4,8,9,0,-11
51501421344,79,-7,54,2,-5,-1,0,14
51501437661,2,13,41,7,-11,-14,0,-16
51501437661,6,-3,-27,6,2,5,0,15
51501439296,-15,-5,-12,0,9,8,5,-13
51501439296,-5,5,-1,9,1,-4,-2,15
51501460165,-14,7,-36,-26,-28,-15,-12,-23
51501460165,16,-5,75,10,12,5,4,1
51501461742,3,0,-26,11,12,7,0,-1
51501461742,12,-3,13,16,40,25,8,9
51501483920,-15,8,-10,-10,-39,-20,-10,-6
51501483920,-5,-3,-1,-12,-14,-10,-6,-1
51501486532,-3,0,-29,-9,-6,-10,1,-2
51501486532,29,-1,17,-5,-1,-1,9,22
51501497719,-18,5,5,14,18,11,10,24
51501497719,-3,3,-3,-7,-1,-2,-12,-44
51501499533,38,-1,-7,-8,-12,14,20,62
51501499533,-38,-4,-24,-11,-4,-18,-30,-18
51501520135,24,6,23,4,-6,-10,-10,6
51501520135,-17,-2,-46,-14,-6,-6,4,-40
51501521726,-6,2,39,16,14,8,-14,5
51501521726,7,1,16,6,-5,7,16,9
51501533799,-18,-1,-12,-3,-4,-4,-3,3
51501533799,-30,2,-1,-7,4,5,-2,-4
51501559816,12,-3,-27,-13,0,1,4,-17
51501559816,13,-6,44,0,-5,2,9,61
51501560619,16,-18,-11,-14,-4,-10,-11,-17
51501560619,-20,-23,51,10,3,5,5,-22
51501563828,-5,-12,-16,7,-2,-1,0,-5
51501563828,-8,2,-3,-6,-5,-7,-5,-9
51501580119,13,6,-13,1,19,15,11,9
51501580119,14,-2,-2,19,19,2,-3,27
51501582726,-5,-1,-4,-26,-10,-14,-4,-11
51501582726,14,4,-7,-3,-19,-1,-4,-15
51501593917,-11,14,-1,-13,-35,-18,4,17
51501593917,-42,19,-34,-9,-7,6,3,-11
51501608886,14,9,0,-5,6,-4,-4,0
51501608886,1,-1,-2,11,22,14,19,18
51501617693,-8,10,4,6,4,7,17,16
51501617693,28,1,-12,0,-5,-15,-35,-4
51501619273,6,2,10,6,5,-1,5,-9
51501619273,-14,-3,-14,-11,-7,12,-9,-18
51501640226,5,-5,-13,9,10,0,1,-14
51501640226,21,1,15,13,22,6,9,31
51501641815,-14,4,-23,-11,-28,7,9,4
51501641815,-2,-2,-10,-13,-18,-31,-9,-8
51501654021,-11,-2,-16,-3,2,1,0,-11
51501654021,0,-2,-50,-14,7,6,10,4
51501662833,-1,-9,-9,0,2,1,-7,1
51501662833,-5,1,10,-5,7,11,8,-4
51501677644,-5,-5,29,1,3,1,-8,-6
51501677644,4,-4,16,11,-11,-14,-8,-11
51501679258,-4,-4,32,16,20,15,10,20
51501679258,8,-4,-25,-7,-7,-17,-8,-1
51501700269,-6,-7,32,-2,12,-5,-8,-15
51501700269,-37,-1,-16,-4,-31,2,-6,-22
51501701757,-1,-25,-12,2,-4,-5,8,12
51501701757,10,14,7,6,6,-1,-10,-21
51501713843,46,-3,-8,1,13,13,-4,25
51501713843,16,-11,22,1,2,-7,3,1
51501722816,-5,4,-9,-10,-8,-6,-7,-8
51501722816,-15,-1,-16,-1,-1,6,6,9
51501737745,-18,-3,-10,-6,-6,-10,-4,-18
51501737745,-5,-1,-2,1,9,14,-3,-6
51501739346,1,4,-33,-15,-12,-13,-11,-16
51501739346,7,-5,-6,-7,-12,-1,2,20
51501760192,-13,-1,-3,-3,-4,-5,-6,-11
51501760192,3,5,-15,21,22,9,9,19
51501761781,-8,0,17,0,-2,-7,-7,-10
51501761781,1,3,7,-7,4,3,13,10
51501773825,-4,-5,-16,-15,-21,3,0,0
51501773825,-9,4,15,-12,-19,-22,-1,-12
51501783735,52,3,3,9,10,-2,-40,7
51501783735,-7,-4,-14,7,4,-4,8,0
51501798117,10,4,19,11,16,20,6,-11
51501798117,-3,-12,-21,-3,1,1,8,14
